7774,1985,Kenny Natt,SG,26,TOT,8,29,0.333,,0.5,2,1,3,2,0,3,3,6
7775,1985,Kenny Natt,SG,26,UTA,4,13,0.4,,0.5,1,1,0,1,0,3,2,6
7776,1985,Kenny Natt,SG,26,KCK,4,16,0,,,1,0,3,1,0,0,1,0
7777,1985,Ed Nealy,PF,24,KCK,22,225,0.591,,0.526,15,29,18,3,1,12,26,62
7778,1985,Chuck Nevitt,C,25,LAL,11,59,0.294,,0.25,5,15,3,0,15,10,20,12
7779,1985,Kurt Nimphius,C,26,DAL,82,2010,0.452,0,0.771,136,272,183,30,126,95,262,500
7780,1985,Norm Nixon,PG,29,LAC,81,2894,0.465,0.333,0.78,55,163,711,95,4,273,175,1395
7781,1985,Audie Norris,C,24,POR,78,1117,0.543,0,0.665,90,160,47,42,33,100,221,401
7782,1985,Mike O'Koren,SF,26,NJN,43,1119,0.494,0.381,0.627,46,120,102,32,16,51,115,438
7783,1985,Hakeem Olajuwon*,C,22,HOU,82,2914,0.538,,0.613,440,534,111,99,220,234,344,1692
7784,1985,Mark Olberding,PF,28,KCK,81,2277,0.502,0,0.832,139,374,243,56,11,185,298,823
7785,1985,Jawann Oldham,C,27,CHI,63,993,0.464,0,0.68,79,157,31,11,127,58,166,212
7786,1985,Louis Orr,PF,26,NYK,79,2452,0.486,0.1,0.784,171,220,134,100,27,138,195,1007
7787,1985,Robert Parish*,C,31,BOS,79,2850,0.542,,0.743,263,577,125,56,101,186,223,1394
7788,1985,Billy Paultz,C,36,UTA,62,370,0.368,,0.643,24,72,16,6,11,30,51,82
7789,1985,Jim Paxson,SG,27,POR,68,2253,0.514,0.154,0.79,69,153,264,101,5,108,115,1218
7790,1985,John Paxson,PG,24,SAS,78,1259,0.509,0.294,0.84,19,49,215,45,3,81,117,486
7791,1985,Sam Perkins,PF,23,DAL,82,2317,0.471,0.25,0.82,189,416,135,63,63,102,236,903
7792,1985,Jim Petersen,PF,22,HOU,60,714,0.486,,0.758,44,103,29,14,32,71,125,190
7793,1985,Ricky Pierce,SG,25,MIL,44,882,0.537,0.25,0.823,49,68,94,34,5,63,117,433
7794,1985,Charles Pittman,SF,26,PHO,68,1001,0.471,0,0.747,90,137,69,20,21,100,144,323
7795,1985,Gary Plummer,PF,22,GSW,66,702,0.397,0.25,0.707,54,80,26,15,14,50,127,250
7796,1985,David Pope,SF,22,KCK,22,129,0.321,0,0.538,9,9,5,3,3,7,30,41
7797,1985,Ben Poquette,PF,29,CLE,79,1656,0.46,0.176,0.796,148,325,79,47,58,70,220,532
7798,1985,Paul Pressey,SF,26,MIL,80,2876,0.517,0.35,0.758,149,280,543,129,56,247,258,1284
7799,1985,Kurt Rambis,PF,26,LAL,82,1617,0.554,,0.66,164,364,69,82,47,97,211,430
7800,1985,Kelvin Ransey,PG,26,NJN,81,1689,0.459,0.182,0.859,40,90,355,87,7,113,134,724
7801,1985,Leo Rautins,SF,24,ATL,4,12,0,,,1,1,3,0,0,1,3,0
7802,1985,Robert Reid,SF,29,HOU,82,1763,0.481,0.063,0.698,81,192,171,48,22,101,196,713
7803,1985,Clint Richardson,SG,28,PHI,74,1531,0.453,0.333,0.854,60,95,157,37,15,78,143,443
7804,1985,Micheal Ray,PG,29,NJN,82,3127,0.469,0.252,0.767,156,301,669,243,22,249,277,1649
7805,1985,Doc Rivers,PG,23,ATL,69,2126,0.476,0.417,0.77,66,148,410,163,53,176,250,974
7806,1985,Fred Roberts,PF,24,TOT,74,1178,0.498,1,0.824,78,108,87,28,22,89,141,567
7807,1985,Fred Roberts,PF,24,SAS,22,305,0.449,,0.763,10,25,22,10,12,21,45,117
7808,1985,Fred Roberts,PF,24,UTA,52,873,0.513,1,0.84,68,83,65,18,10,68,96,450
7809,1985,Alvin Robertson,SG,22,SAS,79,1685,0.498,0.364,0.734,116,149,275,127,24,167,217,726
7810,1985,Rick Robey,C,29,PHO,4,48,0.222,,0.5,3,5,5,2,0,8,7,5
7811,1985,Cliff Robinson,PF,24,WSB,60,1870,0.471,0.333,0.742,141,405,149,51,47,161,187,1003
7812,1985,Truck Robinson,PF,33,NYK,2,35,0.4,,0,6,3,3,2,3,5,3,4
7813,1985,Tree Rollins,C,29,ATL,70,1750,0.549,,0.72,113,329,52,35,167,80,213,439
7814,1985,Lorenzo Romar,PG,26,TOT,9,51,0.188,0,1,0,0,12,4,0,5,7,11
7815,1985,Lorenzo Romar,PG,26,MIL,4,16,0.125,0,,0,0,2,0,0,0,2,2
7816,1985,Lorenzo Romar,PG,26,DET,5,35,0.25,0,1,0,0,10,4,0,5,5,9
7817,1985,Dan Roundfield,PF,31,DET,56,1492,0.467,0,0.781,175,278,102,26,54,123,147,611
