3481,Doug Roth,1990,1990,C,6-11,255,24-Aug-67,University of Tennessee
3482,Scott Roth,1988,1990,F,6-8,212,3-Jun-63,University of Wisconsin
3485,Dan Roundfield,1976,1987,F-C,6-8,205,26-May-53,Central Michigan University
3487,Ron Rowan,1987,1987,G,6-5,200,23-Apr-62,St. John's University
3489,Jim Rowinski,1989,1990,F-C,6-8,250,4-Jan-61,Purdue University
3490,Derrick Rowland,1986,1986,G,6-5,195,21-Jun-59,State University of New York at Potsdam
3491,Brian Rowsom,1988,1990,F,6-9,220,23-Oct-65,University of North Carolina at Wilmington
3492,Brandon Roy,2007,2013,G,6-6,215,23-Jul-84,University of Washington
3493,Donald Royal,1990,1998,F,6-8,210,22-May-66,University of Notre Dame
3496,Clifford Rozier,1995,1998,C-F,6-11,245,31-Oct-72,University of Louisville
3497,Terry Rozier,2016,2018,G,6-2,190,17-Mar-94,University of Louisville
3498,Ricky Rubio,2012,2018,G,6-4,194,21-Oct-90,
3499,Guy Rucker,2003,2003,F-C,6-11,265,27-Jul-77,University of Iowa
3500,Delaney Rudd,1990,1993,G,6-2,180,8-Nov-62,Wake Forest University
3502,Damjan Rudez,2015,2017,F,6-10,228,17-Jun-86,
3504,Michael Ruffin,2000,2009,F,6-9,246,21-Jan-77,University of Tulsa
3505,Trevor Ruffin,1995,1996,G,6-1,185,26-Sep-70,University of Hawaii
3508,Jeff Ruland,1982,1993,C-F,6-10,240,16-Dec-58,Iona College
3511,Stefano Rusconi,1996,1996,C-F,6-9,240,2-Oct-68,
3512,Brandon Rush,2009,2017,G-F,6-6,220,7-Jul-85,University of Kansas
3513,Kareem Rush,2003,2010,G,6-6,215,30-Oct-80,University of Missouri
3515,Bryon Russell,1994,2006,F,6-7,225,31-Dec-70,"California State University, Long Beach"
3516,Campy Russell,1975,1985,F,6-8,215,12-Jan-52,University of Michigan
3518,D'Angelo Russell,2016,2018,G,6-5,195,23-Feb-96,Ohio State University
3522,Walker Russell,1983,1988,G,6-5,195,26-Oct-60,Western Michigan University
3523,Walker Russell,2012,2012,G,6-1,170,6-Oct-82,Jacksonville State University
3524,Arvydas Sabonis,1996,2003,C,7-3,279,19-Dec-64,
3525,Domantas Sabonis,2017,2018,F-C,6-11,240,3-May-96,Gonzaga University
3526,Robert Sacre,2013,2016,C,7-1,270,6-Jun-89,Gonzaga University
3529,John Salley,1987,2000,F-C,6-11,230,16-May-64,Georgia Institute of Technology
3530,John Salmons,2003,2015,G,6-7,210,12-Dec-79,University of Miami
3532,Kevin Salvadori,1997,1998,C,7-1,231,30-Dec-70,University of North Carolina
3533,Soumaila Samake,2001,2003,C,7-1,230,18-Mar-78,
3534,Cheikh Samb,2008,2009,C,7-1,245,22-Oct-84,
3535,JaKarr Sampson,2015,2018,G-F,6-9,214,20-Mar-93,St. John's University
3536,Jamal Sampson,2003,2007,F-C,6-11,235,15-May-83,University of California
3537,Ralph Sampson,1984,1992,C-F,7-4,228,7-Jul-60,University of Virginia
3538,Samardo Samuels,2011,2013,F,6-9,260,9-Jan-89,University of Louisville
3539,Pepe Sanchez,2001,2003,G,6-4,195,8-May-77,Temple University
3542,Jeff Sanders,1990,1993,F,6-8,225,14-Jan-66,Georgia Southern University
3543,Larry Sanders,2011,2017,C-F,6-11,235,21-Nov-88,Virginia Commonwealth University
3544,Melvin Sanders,2006,2006,G-F,6-5,210,3-Jan-81,Oklahoma State University
3545,Mike Sanders,1983,1993,F-G,6-6,210,7-May-60,"University of California, Los Angeles"
3548,Daniel Santiago,2001,2005,C,7-1,256,24-Jun-76,Saint Vincent College
3550,Wayne Sappleton,1985,1985,F,6-9,215,17-Nov-60,Loyola University of Chicago
3551,Dario Saric,2017,2018,F,6-10,223,8-Apr-94,
3552,Jason Sasser,1997,1999,F,6-7,225,13-Jan-74,Texas Tech University
3553,Jeryl Sasser,2002,2003,G,6-6,200,13-Feb-79,Southern Methodist University
3554,Tomas Satoransky,2017,2018,G,6-7,210,30-Oct-91,
3555,Kenny Satterfield,2002,2003,G,6-2,186,10-Apr-81,University of Cincinnati
3561,Predrag Savovic,2003,2003,G,6-6,225,21-May-76,University of Hawaii
3563,Brian Scalabrine,2002,2012,F,6-9,241,18-Mar-78,University of Southern California
3564,Alex Scales,2006,2006,G,6-4,185,3-Jul-78,University of Oregon
3574,Danny Schayes,1982,1999,C-F,6-11,235,10-May-59,Syracuse University
3577,Steve Scheffler,1991,1997,C-F,6-9,250,3-Sep-67,Purdue University
3578,Tom Scheffler,1985,1985,C,6-11,240,27-Oct-54,Purdue University
3580,Luke Schenscher,2006,2007,C,7-1,255,31-Dec-82,Georgia Institute of Technology
3582,Dwayne Schintzius,1991,1999,C,7-1,260,14-Oct-68,University of Florida
3586,Russ Schoene,1983,1989,F-C,6-10,210,16-Apr-60,University of Tennessee at Chattanooga
3589,Detlef Schrempf,1986,2001,F-C,6-9,214,21-Jan-63,University of Washington
3590,Dennis Schroder,2014,2018,G,6-1,172,15-Sep-93,
3594,John Schweitz,1985,1987,G,6-6,210,19-Apr-60,University of Richmond
3595,Luis Scola,2008,2017,F,6-9,240,30-Apr-80,
3597,Alvin Scott,1978,1985,F-G,6-7,185,14-Sep-55,Oral Roberts University
3598,Brent Scott,1997,1997,F-C,6-10,250,15-Jun-71,Rice University
3599,Byron Scott,1984,1997,G,6-3,195,28-Mar-61,Arizona State University
3601,Dennis Scott,1991,2000,F,6-8,229,5-Sep-68,Georgia Institute of Technology
3602,James Scott,1997,1997,F,6-6,180,6-Jun-72,St. John's University
3603,Mike Scott,2013,2018,F,6-8,237,16-Jul-88,University of Virginia
3605,Shawnelle Scott,1997,2002,C,6-10,250,16-Jun-72,St. John's University
3608,Carey Scurry,1986,1988,F,6-7,188,4-Dec-62,Long Island University
3610,Shea Seals,1998,1998,G,6-5,210,26-Aug-75,University of Tulsa
3611,Malik Sealy,1993,2000,G,6-8,190,1-Feb-70,St. John's University
3615,Thabo Sefolosha,2007,2018,G-F,6-7,220,2-May-84,
3616,Rony Seikaly,1989,1999,C,6-11,230,10-May-65,Syracuse University
3618,Josh Selby,2012,2013,G,6-2,183,27-Mar-91,University of Kansas
3619,Wayne Selden,2017,2018,G-F,6-5,230,30-Sep-94,University of Kansas
3620,Brad Sellers,1987,1993,C-F,7-1,210,17-Dec-62,Ohio State University
3626,Mouhamed Sene,2007,2009,C-F,6-11,230,12-May-86,
3628,Kevin Seraphin,2011,2017,F,6-9,285,7-Dec-89,
3629,Ansu Sesay,2002,2005,F,6-9,225,29-Jul-76,University of Mississippi
3630,Ramon Sessions,2008,2018,G,6-3,190,11-Apr-86,"University of Nevada, Reno"
3631,Ha Seung-Jin,2005,2006,C,7-3,305,4-Aug-85,
3632,Tom Sewell,1985,1985,G,6-5,185,11-Mar-62,Lamar University
3636,Charles Shackleford,1989,1999,F-C,6-10,225,22-Apr-66,North Carolina State University
3639,Mustafa Shakur,2011,2014,G,6-3,190,18-Aug-84,University of Arizona
3640,God Shammgod,1998,1998,G,6-1,169,29-Apr-76,Providence College
3645,Walter Sharpe,2009,2009,F,6-9,245,18-Jul-86,University of Alabama at Birmingham
3646,John Shasky,1989,1991,C,6-11,235,31-Jul-64,University of Minnesota
3648,Brian Shaw,1989,2003,G,6-6,190,22-Mar-66,"University of California, Santa Barbara"
3649,Casey Shaw,1999,1999,C,6-11,260,20-Jul-75,University of Toledo
3653,Lonnie Shelton,1977,1986,F-C,6-8,240,19-Oct-55,Oregon State University
3654,Tornike Shengelia,2013,2014,F,6-9,217,5-Oct-91,
3656,Jeffrey Sheppard,1999,1999,G,6-3,190,29-Sep-74,University of Kentucky
3660,Paul Shirley,2003,2005,F-C,6-10,230,23-Dec-77,Iowa State University
3662,Purvis Short,1979,1990,F-G,6-7,210,2-Jul-57,Jackson State University
3663,Dexter Shouse,1990,1990,G,6-2,200,24-Mar-63,University of South Alabama
3667,Iman Shumpert,2012,2018,G,6-5,220,26-Jun-90,Georgia Institute of Technology
3668,Alexey Shved,2013,2015,G,6-6,190,16-Dec-88,
3669,Pascal Siakam,2017,2018,F,6-9,230,4-Feb-94,New Mexico State University
3672,Jerry Sichting,1981,1990,G,6-1,168,29-Nov-56,Purdue University
3676,Jack Sikma,1978,1991,C-F,6-11,230,14-Nov-55,Illinois Wesleyan University
3679,Xavier Silas,2012,2012,G,6-5,205,22-Jan-88,Northern Illinois University
3680,Garret Siler,2011,2011,C,6-11,305,25-Oct-86,Augusta State University
3682,Wayne Simien,2006,2007,F,6-9,255,9-Mar-83,University of Kansas
3683,Ben Simmons,2018,2018,G-F,6-10,230,20-Jul-96,Louisiana State University
3684,Bobby Simmons,2002,2012,G-F,6-7,210,2-Jun-80,DePaul University
3685,Cedric Simmons,2007,2009,F,6-9,235,3-Jan-86,North Carolina State University
3689,Jonathon Simmons,2016,2018,G-F,6-6,195,14-Sep-89,University of Houston
3690,Kobi Simmons,2018,2018,G,6-5,166,4-Jul-97,University of Arizona
3691,Lionel Simmons,1991,1997,F,6-7,210,14-Nov-68,La Salle University
3692,Miles Simon,1999,1999,G,6-3,202,21-Nov-75,University of Arizona
3694,Dickey Simpkins,1995,2002,F,6-9,248,6-Apr-72,Providence College
3696,Alvin Sims,1999,1999,G,6-4,235,18-Oct-74,University of Louisville
3698,Courtney Sims,2008,2009,C,6-10,245,21-Oct-83,University of Michigan
3700,Henry Sims,2013,2016,C,6-10,248,27-Mar-90,Georgetown University
3702,Kyle Singler,2013,2018,F,6-8,228,4-May-88,Duke University
3703,Sean Singletary,2009,2009,G,6-1,185,6-Sep-85,University of Virginia
3704,Chris Singleton,2012,2014,F,6-8,230,21-Nov-89,Florida State University
3705,James Singleton,2006,2012,F,6-8,216,20-Jul-81,Murray State University
3706,McKinley Singleton,1987,1987,G,6-5,175,29-Oct-61,University of Alabama at Birmingham
3708,Charlie Sitton,1985,1985,F,6-8,210,3-Jul-62,Oregon State University
3709,Peyton Siva,2014,2014,G,6-1,185,24-Oct-90,University of Louisville
3710,Scott Skiles,1987,1996,G,6-1,180,5-Mar-64,Michigan State University
3712,Brian Skinner,1999,2012,F,6-9,255,19-May-76,Baylor University
3716,Reggie Slater,1995,2003,F,6-7,215,27-Aug-70,University of Wyoming
3719,Tamar Slay,2003,2005,G,6-8,215,2-Apr-80,Marshall University
3720,Donald Sloan,2012,2016,G,6-3,205,15-Jan-88,Texas A&M University
3722,Uros Slokar,2007,2007,F,6-10,238,14-May-83,
3723,Tom Sluby,1985,1985,G,6-4,200,18-Feb-62,University of Notre Dame
3724,Keith Smart,1989,1989,G,6-1,175,21-Sep-64,Indiana University
3725,Marcus Smart,2015,2018,G,6-4,220,6-Mar-94,Oklahoma State University
3733,Charles Smith,1989,1997,F-C,6-10,230,16-Jul-65,University of Pittsburgh
3734,Charles Smith,1990,1996,G,6-1,160,29-Nov-67,Georgetown University
3735,Charles Smith,1998,2006,G,6-4,194,22-Aug-75,University of New Mexico
3736,Chris Smith,1993,1995,G,6-3,190,17-May-70,University of Connecticut
3737,Chris Smith,2014,2014,G,6-2,200,13-Oct-87,University of Louisville
3738,Clinton Smith,1987,1991,F,6-6,210,19-Jan-64,Cleveland State University
3739,Craig Smith,2007,2012,F,6-7,250,10-Nov-83,Boston College
3741,Dennis Smith,2018,2018,G,6-3,195,25-Nov-97,North Carolina State University
3742,Derek Smith,1983,1991,G-F,6-6,205,1-Nov-61,University of Louisville
3745,Donta Smith,2005,2006,G-F,6-7,215,27-Nov-83,Southeastern Illinois College
3746,Doug Smith,1992,1996,F,6-10,220,17-Sep-69,University of Missouri
3751,Greg Smith,2012,2016,C,6-10,250,8-Jan-91,"California State University, Fresno"
3752,Ish Smith,2011,2018,G,6-1,175,5-Jul-88,Wake Forest University
3753,J.R. Smith,2005,2018,G-F,6-6,225,9-Sep-85,
3754,Jabari Smith,2001,2005,C,6-11,250,12-Feb-77,Louisiana State University
3755,Jason Smith,2008,2018,F-C,7-1,245,2-Mar-86,Colorado State University
3756,Jerry Smith,2012,2012,G,6-2,190,26-Sep-87,University of Louisville
3758,Joe Smith,1996,2011,F,6-10,225,26-Jul-75,University of Maryland
3760,Josh Smith,2005,2018,F,6-9,225,5-Dec-85,
3761,Keith Smith,1987,1987,G,6-3,180,9-Mar-64,Loyola Marymount University
3763,Kenny Smith,1988,1997,G,6-3,170,8-Mar-65,University of North Carolina
3764,LaBradford Smith,1992,1994,G,6-3,200,3-Apr-69,University of Louisville
3765,Larry Smith,1981,1993,F-C,6-8,215,18-Jan-58,Alcorn State University
3766,Leon Smith,2002,2004,C,6-10,235,2-Nov-80,
3767,Michael Smith,1990,1995,F,6-10,225,19-May-65,Brigham Young University
3768,Michael Smith,1995,2001,F,6-8,230,28-Mar-72,Providence College
3769,Mike Smith,2001,2001,F,6-8,195,15-Apr-76,University of Louisiana at Monroe
3770,Nolan Smith,2012,2013,G,6-2,185,25-Jul-88,Duke University
3771,Otis Smith,1987,1992,G-F,6-5,210,30-Jan-64,Jacksonville University
3775,Reggie Smith,1993,1994,C,6-10,240,21-Aug-70,Texas Christian University
3776,Robert Smith,1978,1985,G,5-11,165,10-Mar-55,"University of Nevada, Las Vegas"
3777,Russ Smith,2015,2016,G,6-1,165,19-Apr-91,University of Louisville
3780,Steve Smith,1992,2005,G,6-7,200,31-Mar-69,Michigan State University
3781,Steven Smith,2007,2007,F,6-8,235,12-Apr-83,La Salle University
3782,Stevin Smith,1997,1997,G,6-2,208,24-Jan-72,Arizona State University
3783,Theron Smith,2004,2005,F,6-8,225,3-Oct-80,Ball State University
3784,Tony Smith,1991,2001,G,6-3,185,14-Jun-68,Marquette University
3787,Rik Smits,1989,2000,C,7-4,250,23-Aug-66,Marist College
3788,Mike Smrek,1986,1992,C,7-1,250,31-Aug-62,Canisius College
3790,Tony Snell,2014,2018,G-F,6-7,200,10-Nov-91,University of New Mexico
3791,Eric Snow,1996,2008,G,6-3,190,24-Apr-73,Michigan State University
3793,Kirk Snyder,2005,2008,G,6-6,225,5-Jun-83,"University of Nevada, Reno"
3795,Ricky Sobers,1976,1986,G,6-3,198,15-Jan-53,"University of Nevada, Las Vegas"
3799,Will Solomon,2002,2009,G,6-1,185,20-Jul-78,Clemson University
3801,Darius Songaila,2004,2011,F,6-9,248,14-Feb-78,Wake Forest University
3803,James Southerland,2014,2014,F,6-8,215,28-Apr-90,Syracuse University
3805,Pape Sow,2005,2007,F,6-10,250,22-Nov-81,"California State University, Fullerton"
3808,Vassilis Spanoulis,2007,2007,G,6-4,195,7-Aug-82,
3811,Rory Sparrow,1981,1992,G,6-2,175,12-Jun-58,Villanova University
3814,Marreese Speights,2009,2018,C-F,6-10,255,4-Aug-87,University of Florida
3815,Andre Spencer,1993,1994,F,6-6,210,20-Jul-64,Northern Arizona University
3816,Elmore Spencer,1993,1997,C,7-1,270,6-Dec-69,"University of Nevada, Las Vegas"
3817,Felton Spencer,1991,2002,C,7-1,265,15-Jan-68,University of Louisville
3820,Tiago Splitter,2011,2017,F-C,6-11,245,1-Jan-85,
3823,Latrell Sprewell,1993,2005,G,6-5,190,8-Sep-70,University of Alabama
3824,Larry Spriggs,1982,1986,F,6-7,230,8-Sep-59,Howard University
3827,Ryan Stack,1999,2000,F,6-11,215,24-Jul-75,University of South Carolina
3828,Jerry Stackhouse,1996,2013,G-F,6-6,218,5-Nov-74,University of North Carolina
3834,Terence Stansbury,1985,1987,G,6-5,170,27-Feb-61,Temple University
3835,John Starks,1989,2002,G,6-3,180,10-Aug-65,Oklahoma State University
3837,Nik Stauskas,2015,2018,G,6-6,205,7-Oct-93,University of Michigan
3840,Matt Steigenga,1997,1997,F,6-7,225,27-Mar-70,Michigan State University
3841,Vladimir Stepania,1999,2004,C,7-1,236,8-May-76,
3842,D.J. Stephens,2014,2014,G-F,6-5,188,19-Dec-90,University of Memphis
3843,Everette Stephens,1989,1991,G,6-2,175,21-Oct-66,Purdue University
3845,Joe Stephens,1997,2000,F,6-7,210,28-Jan-73,University of Arkansas at Little Rock
3846,Lance Stephenson,2011,2018,G-F,6-5,230,5-Sep-90,University of Cincinnati
3847,Alex Stepheson,2016,2016,F,6-10,270,7-Aug-87,University of Southern California
3848,Brook Steppe,1983,1989,G-F,6-5,195,7-Nov-59,Georgia Institute of Technology
3849,Barry Stevens,1993,1993,G-F,6-5,195,17-Jan-63,Iowa State University
3851,DeShawn Stevenson,2001,2013,G,6-5,210,3-Apr-81,
3853,Kebu Stewart,1998,1998,F,6-8,239,19-Dec-73,"California State University, Bakersfield"
3854,Larry Stewart,1992,1997,F,6-8,220,21-Sep-68,Coppin State University
3855,Michael Stewart,1998,2005,C,6-10,230,25-Apr-75,University of California
3857,Greg Stiemsma,2012,2015,C,6-11,260,26-Sep-85,University of Wisconsin
3858,Steve Stipanovich,1984,1988,C,6-11,245,17-Nov-60,University of Missouri
3859,Bryant Stith,1993,2002,G,6-5,208,10-Dec-70,University of Virginia
3862,Alex Stivrins,1986,1993,F,6-8,220,29-Nov-62,University of Colorado
3863,David Stockton,2015,2015,G,5-11,165,24-Jun-91,Gonzaga University
3864,John Stockton,1985,2003,G,6-1,170,26-Mar-62,Gonzaga University
3865,Peja Stojakovic,1999,2011,F-G,6-9,220,9-Jun-77,
3866,Ed Stokes,1998,1998,C,7-1,264,3-Sep-71,University of Arizona
3867,Greg Stokes,1986,1990,F-C,6-10,220,5-Aug-63,University of Iowa
3868,Jarnell Stokes,2015,2017,F-C,6-9,263,7-Jan-94,University of Tennessee
3872,Diamond Stone,2017,2017,C,6-11,255,10-Feb-97,University of Maryland
3874,Julyan Stone,2012,2018,G,6-6,200,7-Dec-88,University of Texas at El Paso
3875,Awvee Storey,2005,2008,G-F,6-6,222,18-Apr-77,Arizona State University
3876,Damon Stoudamire,1996,2008,G,5-10,171,3-Sep-73,University of Arizona
3877,Salim Stoudamire,2006,2008,G,6-1,179,11-Oct-82,University of Arizona
3878,Amar'e Stoudemire,2003,2016,F-C,6-10,245,16-Nov-82,
3880,D.J. Strawberry,2008,2008,G,6-5,201,15-Jun-85,University of Maryland
3883,Erick Strickland,1997,2005,G,6-3,210,25-Nov-73,University of Nebraska
3884,Mark Strickland,1995,2003,F,6-9,210,14-Jul-70,Temple University
3885,Rod Strickland,1989,2005,G,6-3,175,11-Jul-66,DePaul University
3887,John Stroeder,1988,1989,F,6-10,260,24-Jul-58,University of Montana
3888,Derek Strong,1992,2001,F,6-8,220,9-Feb-68,Xavier University
3889,Lamont Strothers,1992,1993,G,6-4,190,10-May-68,Christopher Newport University
3892,Rodney Stuckey,2008,2017,G,6-5,210,21-Apr-86,Eastern Washington University
3896,Jared Sullinger,2013,2017,F,6-9,260,4-Mar-92,Ohio State University
3897,DaJuan Summers,2010,2013,F,6-8,230,24-Jan-88,Georgetown University
3898,Barry Sumpter,1989,1989,F-C,6-11,215,11-Nov-65,Austin Peay State University
3900,Bruno Sundov,1999,2005,C,7-2,220,10-Feb-80,
3901,Jon Sundvold,1984,1992,G,6-2,170,2-Jul-61,University of Missouri
3902,Bob Sura,1996,2005,G,6-5,200,25-Mar-73,Florida State University
3905,Dane Suttle,1984,1985,G,6-3,190,9-Aug-61,Pepperdine University
3906,Greg Sutton,1992,1996,G,6-2,170,3-Dec-67,Oral Roberts University
3909,Caleb Swanigan,2018,2018,F,6-8,250,18-Apr-97,Purdue University
3912,Mike Sweetney,2004,2007,F,6-8,275,25-Oct-82,Georgetown University
3913,Robert Swift,2005,2009,C,7-1,245,3-Dec-85,
3915,Stromile Swift,2001,2009,F,6-9,225,21-Nov-79,Louisiana State University
3916,Aaron Swinson,1995,1995,F,6-5,230,9-Jan-71,Auburn University
3917,Pape Sy,2011,2011,F,6-7,225,5-Apr-88,
3919,Larry Sykes,1996,1996,F,6-9,255,11-Apr-73,Xavier University
3920,Brett Szabo,1997,1997,C,6-11,230,1-Feb-68,Augustana College (SD)
3921,Wally Szczerbiak,2000,2009,F,6-7,244,5-Mar-77,Miami University
3923,Zan Tabak,1995,2001,C,7-1,245,15-Jun-70,
3924,Yuta Tabuse,2005,2005,G,5-9,165,5-Oct-80,Brigham Young University Hawaii
3925,Chris Taft,2006,2006,F,6-10,260,10-Mar-85,University of Pittsburgh
3927,Dragan Tarlac,2001,2001,C,6-10,260,9-May-73,
3928,Roy Tarpley,1987,1995,C-F,6-11,230,28-Nov-64,University of Michigan
3931,Jayson Tatum,2018,2018,F,6-8,205,3-Mar-98,Duke University
3932,Edy Tavares,2016,2017,C,7-3,260,22-Mar-92,
3933,Anthony Taylor,1989,1989,G,6-4,175,30-Nov-65,University of Oregon
3935,Donell Taylor,2006,2007,G,6-6,180,26-Jul-82,University of Alabama at Birmingham
3938,Isaiah Taylor,2017,2018,G,6-3,170,11-Jul-94,University of Texas at Austin
3939,Jay Taylor,1990,1990,G,6-3,190,3-Oct-67,Eastern Illinois University
3940,Jeff Taylor,1983,1987,G,6-4,175,1-Jan-60,Texas Tech University
3941,Jeffery Taylor,2013,2015,F,6-7,225,23-May-89,Vanderbilt University
3942,Jermaine Taylor,2010,2011,G,6-4,210,8-Dec-86,University of Central Florida
3943,Johnny Taylor,1998,2000,F,6-9,220,4-Jun-74,University of Tennessee at Chattanooga
3944,Leonard Taylor,1990,1990,F,6-8,220,2-May-66,University of California
3945,Maurice Taylor,1998,2007,F,6-9,260,30-Oct-76,University of Michigan
3946,Mike Taylor,2009,2009,G,6-2,165,21-Jan-86,Iowa State University
3949,Tyshawn Taylor,2013,2014,G,6-3,185,12-Apr-90,University of Kansas
3951,Terry Teagle,1983,1993,F-G,6-5,195,10-Apr-60,Baylor University
3952,Jeff Teague,2010,2018,G,6-2,186,10-Jun-88,Wake Forest University
3953,Marquis Teague,2013,2014,G,6-2,189,28-Feb-93,University of Kentucky
3954,Mirza Teletovic,2013,2018,F,6-9,242,18-Sep-85,
3955,Sebastian Telfair,2005,2015,G,6-1,165,9-Jun-85,
3957,Garrett Temple,2010,2018,G,6-6,195,8-May-86,Louisiana State University
3958,Milos Teodosic,2018,2018,G,6-5,196,19-Mar-87,
3963,Jason Terry,2000,2018,G,6-2,185,15-Sep-77,University of Arizona
3964,Hasheem Thabeet,2010,2014,C,7-3,263,16-Feb-87,University of Connecticut
3967,Daniel Theis,2018,2018,C,6-9,215,4-Apr-92,
3968,Reggie Theus,1979,1991,G,6-7,190,13-Oct-57,"University of Nevada, Las Vegas"
3969,Peter Thibeaux,1985,1986,F,6-7,210,3-Oct-61,Saint Mary's College of California
3972,David Thirdkill,1983,1987,F-G,6-7,195,12-Apr-60,Bradley University
3973,Adonis Thomas,2014,2014,F,6-7,200,25-Mar-93,University of Memphis
3974,Billy Thomas,2005,2008,G,6-4,208,23-Dec-75,University of Kansas
3975,Carl Thomas,1992,1998,G,6-4,175,3-Oct-69,Eastern Michigan University
3976,Charles Thomas,1992,1992,G,6-3,175,3-Oct-69,Eastern Michigan University
3977,Etan Thomas,2002,2011,F,6-9,256,1-Apr-78,Syracuse University
3978,Irving Thomas,1991,1991,F,6-8,225,2-Jan-66,Florida State University
3979,Isaiah Thomas,2012,2017,G,5-9,185,7-Feb-89,University of Washington
3980,Isiah Thomas,1982,1994,G,6-1,180,30-Apr-61,Indiana University
3981,Jamel Thomas,2000,2001,F,6-6,215,25-Mar-73,Providence College
3982,James Thomas,2005,2006,F,6-8,235,22-Nov-80,University of Texas at Austin
3983,Jim Thomas,1984,1991,G,6-3,190,19-Oct-60,Indiana University
3985,John Thomas,1998,2006,F,6-9,265,8-Sep-75,University of Minnesota
3986,Kenny Thomas,2000,2010,F,6-7,261,25-Jul-77,University of New Mexico
3987,Kurt Thomas,1996,2013,F,6-9,230,4-Oct-72,Texas Christian University
3988,Lance Thomas,2012,2018,F,6-8,235,24-Apr-88,Duke University
3989,Malcolm Thomas,2012,2015,F,6-9,225,8-Nov-88,San Diego State University
3992,Tim Thomas,1998,2010,F,6-10,230,26-Feb-77,Villanova University
3993,Tyrus Thomas,2007,2015,F,6-9,215,17-Aug-86,Louisiana State University
3995,Trey Thompkins,2012,2012,F,6-10,245,20-May-90,University of Georgia
3996,Bernard Thompson,1985,1989,F-G,6-6,210,30-Aug-62,"California State University, Fresno"
3997,Billy Thompson,1987,1992,F,6-7,195,1-Dec-63,University of Louisville
3998,Brooks Thompson,1995,1998,G,6-4,193,19-Jul-70,Oklahoma State University
4001,Dijon Thompson,2006,2007,G-F,6-7,195,23-Feb-83,"University of California, Los Angeles"
4003,Hollis Thompson,2014,2017,G-F,6-8,206,3-Apr-91,Georgetown University
4005,Jason Thompson,2009,2016,F-C,6-11,250,21-Jul-86,Rider University
4007,Kevin Thompson,1994,1994,C-F,6-11,260,7-Feb-71,North Carolina State University
4008,Klay Thompson,2012,2018,G-F,6-7,215,8-Feb-90,Washington State University
4009,LaSalle Thompson,1983,1997,C-F,6-10,245,23-Jun-61,University of Texas at Austin
4010,Mychal Thompson,1979,1991,C-F,6-10,226,30-Jan-55,University of Minnesota
4011,Mychel Thompson,2012,2012,G,6-6,211,1-Jun-88,Pepperdine University
4012,Paul Thompson,1984,1986,G-F,6-6,210,25-May-61,Tulane University
4013,Stephen Thompson,1992,1992,G,6-4,185,2-Dec-68,Syracuse University
4014,Tristan Thompson,2012,2018,F-C,6-9,238,13-Mar-91,University of Texas at Austin
4017,Al Thornton,2008,2011,F,6-8,220,7-Dec-83,Florida State University
4018,Bob Thornton,1986,1996,F-C,6-10,225,10-Jul-62,"University of California, Irvine"
4020,Marcus Thornton,2010,2017,G,6-4,205,5-Jun-87,Louisiana State University
4021,Sindarius Thornwell,2018,2018,G,6-5,212,15-Nov-94,University of South Carolina
4022,Otis Thorpe,1985,2001,F-C,6-9,225,5-Aug-62,Providence College
4023,Sedale Threatt,1984,1997,G,6-2,175,10-Sep-61,West Virginia University Institute of Technology
4031,Jamaal Tinsley,2002,2014,G,6-3,195,28-Feb-78,Iowa State University
4032,Wayman Tisdale,1986,1997,F-C,6-9,240,9-Jun-64,University of Oklahoma
4033,Mike Tobey,2017,2017,C,7-1,260,10-Oct-94,University of Virginia
4035,Ray Tolbert,1982,1989,F,6-9,225,10-Sep-58,Indiana University
4036,Tom Tolbert,1989,1995,F-C,6-7,235,16-Oct-65,University of Arizona
4037,Anthony Tolliver,2009,2018,F-C,6-8,240,1-Jun-85,Creighton University
4040,Andrew Toney,1981,1988,G,6-3,178,23-Nov-57,University of Louisiana at Lafayette
4041,Sedric Toney,1986,1994,G,6-2,178,13-Apr-62,University of Dayton
4043,Andy Toolson,1991,1996,G-F,6-6,210,19-Jan-66,Brigham Young University
4048,Oscar Torres,2002,2003,F,6-6,210,18-Dec-76,
4051,Axel Toupane,2016,2017,G-F,6-7,197,23-Jul-92,
4053,Keith Tower,1994,1997,C-F,6-11,250,15-May-70,University of Notre Dame
4055,Linton Townes,1983,1985,F-G,6-7,190,30-Nov-59,James Madison University
4056,Karl-Anthony Towns,2016,2018,C-F,7-1,244,15-Nov-95,University of Kentucky
4060,Robert Traylor,1999,2005,F,6-8,284,1-Feb-77,University of Michigan
4061,Gary Trent,1996,2004,F,6-8,250,22-Sep-74,Ohio University
4062,Jeff Trepagnier,2002,2004,G,6-4,200,11-Jul-79,University of Southern California
4065,Kelly Tripucka,1982,1991,F-G,6-6,220,16-Feb-59,University of Notre Dame
4067,Cezary Trybanski,2003,2004,C,7-2,240,22-Sep-79,
4068,Jake Tsakalidis,2001,2007,C,7-2,285,10-Jun-79,
4071,Nikoloz Tskitishvili,2003,2006,F,7-1,225,14-Apr-83,
4073,Alando Tucker,2008,2010,F,6-6,205,11-Feb-84,University of Wisconsin
4074,Anthony Tucker,1995,1995,F,6-8,220,4-Apr-69,Wake Forest University
4076,P.J. Tucker,2007,2018,F,6-6,245,5-May-85,University of Texas at Austin
